District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph),Month,Year
Nizamabad,Varni,12-03-2020,0,21.9,32.4,48.7,93.9,2.3,0,3,2020
Nizamabad,Varni,13-03-2020,0,22,32.7,52.3,92.9,2.3,0,3,2020
Nizamabad,Varni,14-03-2020,0,22,34.9,32.2,93.6,4.9,0,3,2020
Nizamabad,Varni,15-03-2020,0,21.1,34,35.4,87.2,3.2,0,3,2020
Nizamabad,Varni,16-03-2020,0,21.3,32.9,34.6,92,4.6,0,3,2020
Nizamabad,Varni,17-03-2020,0,23,33.4,40.6,75.7,3.8,0,3,2020
Nizamabad,Varni,18-03-2020,0,22.5,35.1,27.3,71.7,3.3,0,3,2020
Nizamabad,Varni,19-03-2020,17,23.9,36.1,23.1,76.8,3.6,0,3,2020
Nizamabad,Varni,20-03-2020,0,20.6,34.5,35.6,95.5,5.7,0,3,2020
Nizamabad,Varni,21-03-2020,0,21.7,36.2,24.6,92.8,3.4,0,3,2020
Nizamabad,Varni,22-03-2020,0,22.4,35.5,20.9,94.5,2.1,0,3,2020
Nizamabad,Varni,23-03-2020,0,22.7,36.1,25.6,93.7,3.2,0,3,2020
Nizamabad,Varni,24-03-2020,0,22.4,34.4,35.1,88.8,2.8,0,3,2020
Nizamabad,Varni,25-03-2020,0,23.2,34.8,35.3,80.2,2.5,0,3,2020
Nizamabad,Varni,26-03-2020,0,23.6,34.6,34.4,70.5,5,0,3,2020
Nizamabad,Varni,27-03-2020,0,23.6,34.4,31.8,65.1,3.4,0,3,2020
Nizamabad,Varni,28-03-2020,0,23.4,36.1,25.4,53,4.2,0,3,2020
Nizamabad,Varni,29-03-2020,0,25.3,36.6,24.2,53.2,2.3,0,3,2020
Nizamabad,Varni,30-03-2020,0,23.7,37,26.1,61.2,5,0,3,2020
Nizamabad,Varni,31-03-2020,0,24.5,35.4,30.3,60.6,3.5,0,3,2020
Nizamabad,Nizamabad_Rural,01-01-2020,0,19.1,28.7,61.9,95.7,4.5,0,1,2020
Nizamabad,Nizamabad_Rural,02-01-2020,0,19.1,29.6,62.3,100,5.9,0,1,2020
Nizamabad,Nizamabad_Rural,03-01-2020,18.5,19.7,32.2,53.7,100,4.9,0,1,2020
Nizamabad,Nizamabad_Rural,04-01-2020,9,18.6,23.5,92.3,100,3.2,0,1,2020
Nizamabad,Nizamabad_Rural,05-01-2020,0,16.5,26.1,73.7,100,5.1,0,1,2020
Nizamabad,Nizamabad_Rural,06-01-2020,0,15.2,25.8,67.1,96.3,6.3,0,1,2020
Nizamabad,Nizamabad_Rural,07-01-2020,0,18,28.1,59.1,97.1,4.9,0,1,2020
Nizamabad,Nizamabad_Rural,08-01-2020,0,20,30.5,64.2,98.2,4.7,0,1,2020
Nizamabad,Nizamabad_Rural,09-01-2020,0,20.5,31.8,58,97.7,5.5,0,1,2020
Nizamabad,Nizamabad_Rural,10-01-2020,0,16.3,26.9,74.9,95.2,6.2,0,1,2020
Nizamabad,Nizamabad_Rural,11-01-2020,0,15.8,26.4,61,92.8,5.3,0,1,2020
Nizamabad,Nizamabad_Rural,12-01-2020,0,14.3,28.3,45.7,95.6,5,0,1,2020
Nizamabad,Nizamabad_Rural,13-01-2020,0,12.6,29,32.3,98.9,5.2,0,1,2020
Nizamabad,Nizamabad_Rural,14-01-2020,0,14.4,32.1,28.5,97.6,3.5,0,1,2020
Nizamabad,Nizamabad_Rural,15-01-2020,0,16.5,31.4,42.9,99.9,4.7,0,1,2020
Nizamabad,Nizamabad_Rural,16-01-2020,0,17.3,32.1,31.5,97.6,6.2,0,1,2020
Nizamabad,Nizamabad_Rural,17-01-2020,0,17.5,30.2,50.3,97.9,6,0,1,2020
Nizamabad,Nizamabad_Rural,18-01-2020,0,18.7,30.6,53.2,98.6,4.8,0,1,2020
Nizamabad,Nizamabad_Rural,19-01-2020,0,18.7,31.4,59.3,99.7,0.7,0,1,2020
Nizamabad,Nizamabad_Rural,20-01-2020,0,19.3,32.4,44.3,97.9,3.9,0,1,2020
Nizamabad,Nizamabad_Rural,21-01-2020,0,19,29.7,70.6,99.4,5.5,0,1,2020
Nizamabad,Nizamabad_Rural,22-01-2020,0,19.2,33.3,44.8,92,0.1,0,1,2020
Nizamabad,Nizamabad_Rural,23-01-2020,0,17.8,30.7,47,85.2,0.2,0,1,2020
Nizamabad,Nizamabad_Rural,24-01-2020,0,18.4,30.9,42,90,0.1,0,1,2020
Nizamabad,Nizamabad_Rural,25-01-2020,0,17.7,30.6,54,88.6,0.2,0,1,2020
Nizamabad,Nizamabad_Rural,26-01-2020,0,18,34.3,39,99.9,3.5,0,1,2020
Nizamabad,Nizamabad_Rural,27-01-2020,0,16.1,34,35.5,98.9,3.3,0,1,2020
Nizamabad,Nizamabad_Rural,28-01-2020,0,20.7,35.3,35.5,83.2,10.2,0,1,2020
Nizamabad,Nizamabad_Rural,29-01-2020,0,17.8,33.3,33.3,97.9,4.6,0,1,2020
Nizamabad,Nizamabad_Rural,30-01-2020,0,16.9,32.2,41.5,98.9,4.5,0,1,2020
Nizamabad,Nizamabad_Rural,31-01-2020,0,15.4,30.5,43.8,100,4.3,0,1,2020
Nizamabad,Nizamabad_Rural,01-02-2020,0,16.8,29.6,50.1,94.4,5.2,0,2,2020
Nizamabad,Nizamabad_Rural,02-02-2020,0,17.8,32.6,53.7,90.9,6.9,0,2,2020
Nizamabad,Nizamabad_Rural,03-02-2020,0,19.6,28.3,66.9,96.9,6.1,0,2,2020
Nizamabad,Nizamabad_Rural,04-02-2020,0,19.5,33.2,45.6,95.1,5.1,0,2,2020
Nizamabad,Nizamabad_Rural,05-02-2020,0,19.4,33.6,41.7,97.4,7.9,0,2,2020
Nizamabad,Nizamabad_Rural,06-02-2020,0,19.9,34.1,45.4,92,0.1,0,2,2020
Nizamabad,Nizamabad_Rural,07-02-2020,0,20.6,31.8,42,84,0.3,0,2,2020
Nizamabad,Nizamabad_Rural,08-02-2020,0,20.3,29.5,53,93,0.4,0,2,2020
Nizamabad,Nizamabad_Rural,09-02-2020,0,17.6,24.5,79,93.5,0.3,0,2,2020
Nizamabad,Nizamabad_Rural,10-02-2020,0,17.8,24.9,72,95,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,11-02-2020,0,19.3,27,69,94,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,12-02-2020,0,19.2,28.1,64,94,0.3,0,2,2020
Nizamabad,Nizamabad_Rural,13-02-2020,0,17.2,29.5,57,96,0.1,0,2,2020
Nizamabad,Nizamabad_Rural,14-02-2020,0,18.1,30,39,89.5,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,15-02-2020,0,16.8,31.3,25,93,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,16-02-2020,0,17.7,31.6,38,90,0.1,0,2,2020
Nizamabad,Nizamabad_Rural,17-02-2020,0,17.6,31.7,43,93,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,18-02-2020,0,15.6,31.3,32,95,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,19-02-2020,0,15.2,31.5,27,90,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,20-02-2020,0,17.8,31.7,34,92,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,21-02-2020,0,18.4,31.7,42,93,0.1,0,2,2020
Nizamabad,Nizamabad_Rural,22-02-2020,0,17.1,31.3,42,92,0.1,0,2,2020
Nizamabad,Nizamabad_Rural,23-02-2020,0,17.6,30.8,45,91,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,24-02-2020,0,18.7,32.5,38,87,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,25-02-2020,0,20.1,34,43,90,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,26-02-2020,0,15.3,29.9,36,93,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,27-02-2020,0,15.1,29.7,32,79,0.3,0,2,2020
Nizamabad,Nizamabad_Rural,28-02-2020,0,15.1,30.5,28,93,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,29-02-2020,0,18.3,31,41,89,0.2,0,2,2020
Nizamabad,Nizamabad_Rural,01-03-2020,0,19.5,32.1,44,91,0.1,0,3,2020
Nizamabad,Nizamabad_Rural,02-03-2020,0,20.4,30.7,50,90,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,03-03-2020,0,20.4,32.5,46,90,0.1,0,3,2020
Nizamabad,Nizamabad_Rural,04-03-2020,0,19.2,33.2,38,87,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,05-03-2020,0,17,32.4,34,92,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,06-03-2020,0,21.6,31.2,32,93,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,07-03-2020,0,19.1,31.6,44,81,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,08-03-2020,0,20.9,30.4,43,88,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,09-03-2020,1.5,21.3,32,58,96,0.5,0,3,2020
Nizamabad,Nizamabad_Rural,10-03-2020,0,21,30.4,63,94,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,11-03-2020,0,22.4,34.1,50,89,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,12-03-2020,0,22.1,32.5,46,92,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,13-03-2020,0,21.9,32,51,93,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,14-03-2020,1,21.6,31.4,62,95,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,15-03-2020,0,21.5,30.6,56,94,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,16-03-2020,0,21.4,32.4,49,91,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,17-03-2020,0,21.1,33.6,40,92,0.1,0,3,2020
Nizamabad,Nizamabad_Rural,18-03-2020,0,22.2,34.8,41,86,0.1,0,3,2020
Nizamabad,Nizamabad_Rural,19-03-2020,1,21,34.3,44,92,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,20-03-2020,0,19.8,33.7,46,95,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,21-03-2020,0,19.8,35.5,24,94,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,22-03-2020,0,17.6,32.7,23.7,92,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,23-03-2020,0,20.3,34.2,25,92,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,24-03-2020,0,21.5,35.1,37,93,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,25-03-2020,0,21.2,34.8,42,92,0.3,0,3,2020
Nizamabad,Nizamabad_Rural,26-03-2020,0,21.6,34.6,44,86,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,27-03-2020,0,21.6,34.6,40,88,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,28-03-2020,0,21.9,36.4,34,87,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,29-03-2020,0,22.8,35.8,33,87,0.2,0,3,2020
Nizamabad,Nizamabad_Rural,30-03-2020,0,21.4,36.1,40,86,0.1,0,3,2020
Nizamabad,Nizamabad_Rural,31-03-2020,0,21.9,34.9,40,89,0.2,0,3,2020
Nizamabad,Nizamabad_South,01-01-2020,0,20.4,28.2,61.7,90.3,12,0,1,2020
Nizamabad,Nizamabad_South,02-01-2020,0,21.3,32.3,57.2,98.1,9.1,0,1,2020
Nizamabad,Nizamabad_South,03-01-2020,25.2,19.9,30.1,60.9,100,6.9,0,1,2020
Nizamabad,Nizamabad_South,04-01-2020,0,18.9,25.7,93,100,4.1,0,1,2020
Nizamabad,Nizamabad_South,05-01-2020,0,17,25.3,85.2,100,5,0,1,2020
Nizamabad,Nizamabad_South,06-01-2020,0,17.8,28.1,61.9,96.8,7.2,0,1,2020
Nizamabad,Nizamabad_South,07-01-2020,0,18.9,27.5,55.7,98.4,7.7,0,1,2020
Nizamabad,Nizamabad_South,08-01-2020,0,20.4,30.7,62.6,96.2,5.8,0,1,2020
Nizamabad,Nizamabad_South,09-01-2020,0,21.5,30.1,62.6,96.2,8.1,0,1,2020
Nizamabad,Nizamabad_South,10-01-2020,0,16,28,73,87.8,0.2,0,1,2020
Nizamabad,Nizamabad_South,11-01-2020,0,16.6,29.6,54.4,76.1,4.2,0,1,2020
Nizamabad,Nizamabad_South,12-01-2020,0,15.5,30.1,44.5,99.9,4,0,1,2020
Nizamabad,Nizamabad_South,13-01-2020,0,15.1,30.6,30.3,94.1,4.4,0,1,2020
Nizamabad,Nizamabad_South,14-01-2020,0,15.5,30.8,31.9,94.8,4.7,0,1,2020
Nizamabad,Nizamabad_South,15-01-2020,0,19.2,32.6,33.6,95.5,6.6,0,1,2020
Nizamabad,Nizamabad_South,16-01-2020,0,17.8,30.2,31.3,89.4,0.2,0,1,2020
Nizamabad,Nizamabad_South,17-01-2020,0,17.1,30.3,46.4,97.6,7.7,0,1,2020
Nizamabad,Nizamabad_South,18-01-2020,0,18.6,30.5,49.8,100,6.9,0,1,2020
Nizamabad,Nizamabad_South,19-01-2020,0,19.6,30.1,54.6,97.6,4.2,0,1,2020
Nizamabad,Nizamabad_South,20-01-2020,0,19.4,32.6,47.3,96.2,6.4,0,1,2020
Nizamabad,Nizamabad_South,21-01-2020,0,20.1,32.6,55,99.9,8.2,0,1,2020
Nizamabad,Nizamabad_South,22-01-2020,0,21.4,33.1,46.5,89.5,0.5,0,1,2020
Nizamabad,Nizamabad_South,23-01-2020,0,20,33.2,40.4,99.9,0.8,0,1,2020
Nizamabad,Nizamabad_South,24-01-2020,0,18,32.9,39.4,92.6,5.2,0,1,2020
Nizamabad,Nizamabad_South,25-01-2020,0,17.5,30.9,41.8,83.1,5.3,0,1,2020
Nizamabad,Nizamabad_South,26-01-2020,0,17,32.7,40.9,97,9.1,0,1,2020
Nizamabad,Nizamabad_South,27-01-2020,0,16,33.3,39.1,89.8,7.9,0,1,2020
Nizamabad,Nizamabad_South,28-01-2020,0,20.5,33.4,33.8,71.8,11.6,0,1,2020
Nizamabad,Nizamabad_South,29-01-2020,0,18.2,30.9,34.2,92.9,9.8,0,1,2020
Nizamabad,Nizamabad_South,30-01-2020,0,16.4,32.6,42.7,95.5,8,0,1,2020
Nizamabad,Nizamabad_South,31-01-2020,0,17.2,29.7,43.8,88.9,0.1,0,1,2020
Nizamabad,Nizamabad_South,01-02-2020,0,19.4,28.8,41.6,81.9,10.8,0,2,2020
Nizamabad,Nizamabad_South,02-02-2020,0,19.4,32.6,48,74.7,0.3,0,2,2020
Nizamabad,Nizamabad_South,03-02-2020,0,21.4,30.1,52.7,89.9,10.6,0,2,2020
Nizamabad,Nizamabad_South,04-02-2020,0,22.4,32.7,46.6,83.1,0.1,0,2,2020
Nizamabad,Nizamabad_South,05-02-2020,0,20.8,33,39.4,91.8,12.3,0,2,2020
Nizamabad,Nizamabad_South,06-02-2020,0,20.2,35.3,46.9,99.9,6.5,0,2,2020
Nizamabad,Nizamabad_South,07-02-2020,0,22.1,35.8,31.7,70.5,6.3,0,2,2020
Nizamabad,Nizamabad_South,08-02-2020,0,20.7,31.6,40.3,94.5,7.9,0,2,2020
Nizamabad,Nizamabad_South,09-02-2020,0.3,18.7,25.1,72.7,88.8,1.1,0,2,2020
Nizamabad,Nizamabad_South,10-02-2020,0,18.5,28.1,69.5,99.9,9.9,0,2,2020
Nizamabad,Nizamabad_South,11-02-2020,0,20.5,30.1,56.6,99.9,4.6,0,2,2020
Nizamabad,Nizamabad_South,12-02-2020,0,21.8,30.6,55,99.9,1.3,0,2,2020
Nizamabad,Nizamabad_South,13-02-2020,0,18.4,32.7,49.9,99.9,0.1,0,2,2020
Nizamabad,Nizamabad_South,14-02-2020,0,17.6,33.2,30.1,71.1,0.5,0,2,2020
Nizamabad,Nizamabad_South,15-02-2020,0,17.6,33.4,20.9,76.4,4.7,0,2,2020
Nizamabad,Nizamabad_South,16-02-2020,0,17.6,35.4,27.4,80.5,4.6,0,2,2020
Nizamabad,Nizamabad_South,17-02-2020,0,17.4,33.8,32.6,87.6,6,0,2,2020
Nizamabad,Nizamabad_South,18-02-2020,0,16.4,33.2,21.2,90.3,0.1,0,2,2020
Nizamabad,Nizamabad_South,19-02-2020,0,15.5,34.9,16.3,74.2,7.1,0,2,2020
Nizamabad,Nizamabad_South,20-02-2020,0,21.1,35.9,25.2,78.6,5.9,0,2,2020
Nizamabad,Nizamabad_South,21-02-2020,0,20.3,33,32.2,81.5,6.5,0,2,2020
Nizamabad,Nizamabad_South,22-02-2020,0,18.5,32.6,30.6,77.5,0.1,0,2,2020
Nizamabad,Nizamabad_South,23-02-2020,0,18.6,32.9,32.7,80.3,5.9,0,2,2020
Nizamabad,Nizamabad_South,24-02-2020,0,20.7,33.8,23.4,71.5,0.1,0,2,2020
Nizamabad,Nizamabad_South,25-02-2020,0,20.7,35.3,29.4,77.2,6.7,0,2,2020
Nizamabad,Nizamabad_South,26-02-2020,0,17.3,32.1,25.9,71,5.6,0,2,2020
Nizamabad,Nizamabad_South,27-02-2020,0,20.7,32.6,24.4,56.6,0.2,0,2,2020
Nizamabad,Nizamabad_South,28-02-2020,0,17,35.6,19.7,70.2,0.3,0,2,2020
Nizamabad,Nizamabad_South,29-02-2020,0,20.7,32.7,27,88.8,6.1,0,2,2020
Nizamabad,Nizamabad_South,01-03-2020,0,20.7,35.2,31.1,82.5,0.1,0,3,2020
Nizamabad,Nizamabad_South,02-03-2020,0,21.4,32.8,41,82.8,5.6,0,3,2020
Nizamabad,Nizamabad_South,03-03-2020,0,22,35.2,38.8,77.3,0.2,0,3,2020
Nizamabad,Nizamabad_South,04-03-2020,0,21.7,35.2,23.8,66.2,6.4,0,3,2020
Nizamabad,Nizamabad_South,05-03-2020,0,18,33.8,21.4,65.3,6.2,0,3,2020
Nizamabad,Nizamabad_South,06-03-2020,0,22.2,35.2,25.6,87.5,8.2,0,3,2020
Nizamabad,Nizamabad_South,07-03-2020,0,20.2,35.2,30.8,72,7.5,0,3,2020
Nizamabad,Nizamabad_South,08-03-2020,0,22.3,33.3,34.1,90.6,0.1,0,3,2020
Nizamabad,Nizamabad_South,09-03-2020,1.1,22.1,35.2,47.2,99.4,1.9,0,3,2020
Nizamabad,Nizamabad_South,10-03-2020,0,22.4,32.8,55,87,8.7,0,3,2020
Nizamabad,Nizamabad_South,11-03-2020,0,24.9,37.8,31.2,76,0.3,0,3,2020
Nizamabad,Nizamabad_South,12-03-2020,0,24.9,35.2,38.7,85.1,0.1,0,3,2020
Nizamabad,Nizamabad_South,13-03-2020,0,22.7,35.1,52,88.6,0.3,0,3,2020
Nizamabad,Nizamabad_South,14-03-2020,0,24.9,35.3,54,90.1,0.2,0,3,2020
Nizamabad,Nizamabad_South,15-03-2020,0,23.2,32.9,46.2,83.6,0.1,0,3,2020
Nizamabad,Nizamabad_South,16-03-2020,0,22.9,35.8,33.4,82.5,7,0,3,2020
Nizamabad,Nizamabad_South,17-03-2020,0,22.6,35.6,32.8,83.6,1.2,0,3,2020
Nizamabad,Nizamabad_South,18-03-2020,0,24.9,37.5,33.1,65.1,0.4,0,3,2020
Nizamabad,Nizamabad_South,19-03-2020,1.1,22.4,37.2,32.3,82.6,6.9,0,3,2020
Nizamabad,Nizamabad_South,20-03-2020,0,21,37.9,37,89.5,7.1,0,3,2020
Nizamabad,Nizamabad_South,21-03-2020,0,22.4,37.8,22.7,82.5,8.8,0,3,2020
Nizamabad,Nizamabad_South,22-03-2020,0,19.4,37.9,23,69.9,0.3,0,3,2020
Nizamabad,Nizamabad_South,23-03-2020,0,21.1,37.7,17.4,78.2,7.8,0,3,2020
Nizamabad,Nizamabad_South,24-03-2020,0,22.3,36.3,22.7,74.3,7.3,0,3,2020
Nizamabad,Nizamabad_South,25-03-2020,0,23.3,37.8,21.9,72,5.5,0,3,2020
Nizamabad,Nizamabad_South,26-03-2020,0,22.7,36.7,30.7,75.2,0.1,0,3,2020
Nizamabad,Nizamabad_South,27-03-2020,0,24.6,35.8,32.1,65.4,0.1,0,3,2020
Nizamabad,Nizamabad_South,28-03-2020,0,23.7,37.9,23.8,66.5,0.1,0,3,2020
Nizamabad,Nizamabad_South,29-03-2020,0,25.3,37.4,21.1,66.5,0.1,0,3,2020
Nizamabad,Nizamabad_South,30-03-2020,0,23.4,37.7,27.8,66.5,6.5,0,3,2020
Nizamabad,Nizamabad_South,31-03-2020,0,23.3,36.5,31.9,67.2,0.9,0,3,2020
Nizamabad,Mugpal,01-01-2020,0,19.8,26.7,69.6,93.5,9.8,0,1,2020
Nizamabad,Mugpal,02-01-2020,0,20.6,30,61.4,95.6,7.1,0,1,2020
Nizamabad,Mugpal,03-01-2020,3,20.2,29.3,65.1,97.9,5.8,0,1,2020
Nizamabad,Mugpal,04-01-2020,1,18.4,24.4,90.2,96.7,1.8,0,1,2020
Nizamabad,Mugpal,05-01-2020,0,16.4,23.7,84,96.8,7.8,0,1,2020
Nizamabad,Mugpal,06-01-2020,0,15.7,25.8,63.1,95.6,9.7,0,1,2020
Nizamabad,Mugpal,07-01-2020,0,18.2,28.4,57,96.2,5.9,0,1,2020
Nizamabad,Mugpal,08-01-2020,0,20.7,30.2,62.1,96.1,2.8,0,1,2020
Nizamabad,Mugpal,09-01-2020,0,21.5,31.1,59.2,95.1,4.6,0,1,2020
Nizamabad,Mugpal,10-01-2020,0,15.5,26.3,76.6,94.7,7.9,0,1,2020
Nizamabad,Mugpal,11-01-2020,0,14.4,26.6,62.6,94.5,9.5,0,1,2020
Nizamabad,Mugpal,12-01-2020,0,14.3,28.3,54.3,96.8,7.1,0,1,2020
Nizamabad,Mugpal,13-01-2020,0,12.7,28.8,20.7,87.4,10.6,0,1,2020
Nizamabad,Mugpal,14-01-2020,0,14.6,29.4,33.1,91.6,8.2,0,1,2020
Nizamabad,Mugpal,15-01-2020,0,18.4,30.6,42.7,95.1,6.3,0,1,2020
Nizamabad,Mugpal,16-01-2020,0,18.3,29.4,36.3,92.4,12.2,0,1,2020
Nizamabad,Mugpal,17-01-2020,0,18.4,30.3,38.2,91.1,9,0,1,2020
Nizamabad,Mugpal,18-01-2020,0,19.1,29.4,53.5,94.5,6.1,0,1,2020
Nizamabad,Mugpal,19-01-2020,0,19.1,29.6,53.3,94.8,5.3,0,1,2020
Nizamabad,Mugpal,20-01-2020,0,19.3,31.2,50.4,95.4,7.6,0,1,2020
Nizamabad,Mugpal,21-01-2020,0,19.7,30.4,64,96.5,9,0,1,2020
Nizamabad,Mugpal,22-01-2020,0,20.4,31.4,49.5,92.5,9.5,0,1,2020
Nizamabad,Mugpal,23-01-2020,0,17.8,31,44.8,96.5,9.3,0,1,2020
Nizamabad,Mugpal,24-01-2020,0,17.2,31.7,39.2,94.2,7.2,0,1,2020
Nizamabad,Mugpal,25-01-2020,0,17.8,29.9,45.6,94,7.3,0,1,2020
Nizamabad,Mugpal,26-01-2020,0,17.2,32.2,41.7,94.8,5.4,0,1,2020
Nizamabad,Mugpal,27-01-2020,0,16.8,31.5,38.5,91.7,8.1,0,1,2020
Nizamabad,Mugpal,28-01-2020,0,19.1,33.9,29.8,89,7.5,0,1,2020
Nizamabad,Mugpal,29-01-2020,0,17.9,30.5,41.2,93.6,5.3,0,1,2020
Nizamabad,Mugpal,30-01-2020,0,16.5,30.2,47.4,94.2,7.3,0,1,2020
Nizamabad,Mugpal,31-01-2020,0,16.3,28.2,54.2,96.3,7.4,0,1,2020
Nizamabad,Mugpal,01-02-2020,0,18.1,29,54.3,92.9,8.5,0,2,2020
Nizamabad,Mugpal,02-02-2020,0,18.3,31.2,52.2,93.6,10.1,0,2,2020
Nizamabad,Mugpal,03-02-2020,0,20.3,28.9,60,93.2,5.9,0,2,2020
Nizamabad,Mugpal,04-02-2020,0,20.9,30.9,48.8,88.8,11.4,0,2,2020
Nizamabad,Mugpal,05-02-2020,0,19.6,33.6,39.4,93.5,6.8,0,2,2020
Nizamabad,Mugpal,06-02-2020,0,18.4,33.2,47.8,96.1,7.1,0,2,2020
Nizamabad,Mugpal,07-02-2020,0,20.7,33.8,35.6,87.3,10.2,0,2,2020
Nizamabad,Mugpal,08-02-2020,0,19.7,31,44.9,95,6.9,0,2,2020
Nizamabad,Mugpal,09-02-2020,0,17.8,24.7,85.8,94.2,11.5,0,2,2020
Nizamabad,Mugpal,10-02-2020,0,17.9,25.5,75.9,96.8,11,0,2,2020
Nizamabad,Mugpal,11-02-2020,0,19.8,28,66,96.7,7.1,0,2,2020
Nizamabad,Mugpal,12-02-2020,0,19.1,28.9,66,97.6,7.2,0,2,2020
Nizamabad,Mugpal,13-02-2020,0,17,30.6,54.1,95.7,7.3,0,2,2020
Nizamabad,Mugpal,14-02-2020,0,18.6,31.2,28.8,76.5,9,0,2,2020
Nizamabad,Mugpal,15-02-2020,0,15.4,31.8,31.4,90.6,6.6,0,2,2020
Nizamabad,Mugpal,16-02-2020,0,18.3,31.9,35.3,90.3,9.4,0,2,2020
Nizamabad,Mugpal,17-02-2020,0,16.5,32.5,37.6,92.8,5.5,0,2,2020
Nizamabad,Mugpal,18-02-2020,0,14.8,31.6,31.6,90.4,7.2,0,2,2020
Nizamabad,Mugpal,19-02-2020,0,16.6,32.8,22.3,73,7.8,0,2,2020
Nizamabad,Mugpal,20-02-2020,0,19.8,33.9,26.4,91.6,6.9,0,2,2020
Nizamabad,Mugpal,21-02-2020,0,19.7,31.7,42.7,92.5,9.5,0,2,2020
Nizamabad,Mugpal,22-02-2020,0,19.6,31.4,37.2,77.7,10.9,0,2,2020
Nizamabad,Mugpal,23-02-2020,0,19.4,32.9,39.4,79.9,7.8,0,2,2020
Nizamabad,Mugpal,24-02-2020,0,20.7,32.5,35,79.8,9.3,0,2,2020
Nizamabad,Mugpal,25-02-2020,0,19.9,34.8,30.8,91.6,7.1,0,2,2020
Nizamabad,Mugpal,26-02-2020,0,15.1,31.9,29.5,89.9,6.2,0,2,2020
Nizamabad,Mugpal,27-02-2020,0,17.4,31.1,28.5,83.3,6.7,0,2,2020
Nizamabad,Mugpal,28-02-2020,0,17,32.4,26.3,78.7,8.1,0,2,2020
Nizamabad,Mugpal,29-02-2020,0,19.1,32.6,33.5,92.3,9,0,2,2020
Nizamabad,Mugpal,01-03-2020,0,19.7,33.2,36.9,92.3,6.7,0,3,2020
Nizamabad,Mugpal,02-03-2020,0,20.9,32.1,44.3,91.1,6.5,0,3,2020
Nizamabad,Mugpal,03-03-2020,0,20.9,34.1,40.3,86.5,4.9,0,3,2020
Nizamabad,Mugpal,04-03-2020,0,20.2,34.1,31.7,85.2,5.2,0,3,2020
Nizamabad,Mugpal,05-03-2020,0,16.1,34.2,30,95.2,2.5,0,3,2020
Nizamabad,Mugpal,06-03-2020,0,21.6,33.5,28.8,93.5,7,0,3,2020
Nizamabad,Mugpal,07-03-2020,0,21.1,34,34.9,89.5,10.3,0,3,2020
Nizamabad,Mugpal,08-03-2020,0,21.5,32.1,38.5,94.4,6.8,0,3,2020
Nizamabad,Mugpal,09-03-2020,1.8,21.3,31.4,58.6,92,9.5,0,3,2020
Nizamabad,Mugpal,10-03-2020,1.3,21.9,31.2,63,100,6.2,0,3,2020
Nizamabad,Mugpal,11-03-2020,0,23.9,35.8,39,82.4,7.4,0,3,2020
Nizamabad,Mugpal,12-03-2020,0,23.3,33.4,43.3,91,6.2,0,3,2020
Nizamabad,Mugpal,13-03-2020,1.5,22.3,31.1,62.4,93,8.5,0,3,2020
Nizamabad,Mugpal,14-03-2020,0,23.1,32.7,60.6,92.7,7.1,0,3,2020
Nizamabad,Mugpal,15-03-2020,0,21.9,32.4,54.5,92,6.9,0,3,2020
Nizamabad,Mugpal,16-03-2020,0,21.3,33.8,41.4,92.2,6.3,0,3,2020
