district,mandal,date,rain,temp_min,temp_max,humidity_min,humidity_max,wind_speed_max,wind_speed_min,Month,Year
Karimnagar,Shankarapatnam,08-06-2020,0,29.7,38,33,49.3,14.2,0,6,2020
Karimnagar,Shankarapatnam,09-06-2020,0,29.1,38.6,30.2,55.2,16.3,0,6,2020
Karimnagar,Shankarapatnam,10-06-2020,3.6,25.5,40.3,28.9,82.6,12.6,1.8,6,2020
Karimnagar,Shankarapatnam,11-06-2020,38.4,23.6,37.5,41.7,94.8,13.6,0.8,6,2020
Karimnagar,Shankarapatnam,12-06-2020,36.3,22.9,29.9,83.3,99.6,10.9,0.9,6,2020
Karimnagar,Shankarapatnam,13-06-2020,0.3,25.8,30.3,85.7,96.9,8.5,0,6,2020
Karimnagar,Shankarapatnam,14-06-2020,0.2,25.9,35.6,56.9,89.1,10.4,0,6,2020
Karimnagar,Shankarapatnam,15-06-2020,0,27.3,35.5,54.4,84.9,11.4,0,6,2020
Karimnagar,Shankarapatnam,16-06-2020,1.5,25.6,36.9,49.1,93,13,0,6,2020
Karimnagar,Shankarapatnam,17-06-2020,44,23.7,34.7,56.3,95.5,14,0.2,6,2020
Karimnagar,Shankarapatnam,18-06-2020,0,25.5,31.1,83.8,99.6,8.3,0.3,6,2020
Karimnagar,Shankarapatnam,19-06-2020,10,24.7,34.5,61.3,96.8,12.8,0.2,6,2020
Karimnagar,Shankarapatnam,20-06-2020,0,26.7,33.6,77.9,91.3,12.2,0.1,6,2020
Karimnagar,Shankarapatnam,21-06-2020,1,25.2,33.6,74.5,89.7,12.6,0.2,6,2020
Karimnagar,Shankarapatnam,22-06-2020,0,27,31.1,76.5,89.4,15.6,0,6,2020
Karimnagar,Shankarapatnam,23-06-2020,0,27,31.2,74.7,88.2,9.9,0,6,2020
Karimnagar,Shankarapatnam,24-06-2020,0,25.6,34.8,51.8,90.2,12.7,0,6,2020
Karimnagar,Shankarapatnam,25-06-2020,0,25.9,37.7,46.4,84.8,9.2,0,6,2020
Karimnagar,Shankarapatnam,26-06-2020,0,26.4,37.9,47.2,82.2,8,0.2,6,2020
Karimnagar,Shankarapatnam,27-06-2020,0,25.8,37.5,47,83.8,8.2,0,6,2020
Karimnagar,Shankarapatnam,28-06-2020,30.2,23.3,37.5,47.7,93.6,17.2,0,6,2020
Karimnagar,Shankarapatnam,29-06-2020,0,25.8,36.5,55.5,92.6,7,0,6,2020
Karimnagar,Shankarapatnam,30-06-2020,0.2,25.3,34.7,62.7,92.5,7.4,0,6,2020
Karimnagar,Veenavanka,01-06-2020,3.8,23.4,37.9,44.4,89.6,17.8,4.3,6,2020
Karimnagar,Veenavanka,02-06-2020,0,26.9,35.7,45.6,82.3,14.8,0,6,2020
Karimnagar,Veenavanka,03-06-2020,0,24.8,36.4,42.2,88.5,23.6,0,6,2020
Karimnagar,Veenavanka,04-06-2020,0,29.2,36.3,44.5,72.9,18.2,8.1,6,2020
Karimnagar,Veenavanka,05-06-2020,0,27.6,36.1,40.1,67.3,23.2,3.3,6,2020
Karimnagar,Veenavanka,06-06-2020,0,28.6,37.8,31.7,63.3,17.5,0,6,2020
Karimnagar,Veenavanka,07-06-2020,0,29.6,38.4,33.1,59.2,17.1,0,6,2020
Karimnagar,Veenavanka,08-06-2020,0,29.9,37.9,37,57.2,14.1,0,6,2020
Karimnagar,Veenavanka,09-06-2020,0,29.7,38.1,32.3,57.2,25.6,0,6,2020
Karimnagar,Veenavanka,10-06-2020,0,25.8,40.6,31.5,87.8,14.1,0,6,2020
Karimnagar,Veenavanka,11-06-2020,32,23.3,37.9,42.2,91.9,17.4,0.1,6,2020
Karimnagar,Veenavanka,12-06-2020,51.9,22.6,30.1,72.1,92.2,13.6,0.1,6,2020
Karimnagar,Veenavanka,13-06-2020,0,26.4,30.6,73.7,87.8,14,0,6,2020
Karimnagar,Veenavanka,14-06-2020,0,26.3,33.9,56.7,90.4,14.5,0,6,2020
Karimnagar,Veenavanka,15-06-2020,0,27.6,35.7,51,86.1,16.9,0,6,2020
Karimnagar,Veenavanka,16-06-2020,5.6,26,36.1,49.9,92.2,17.5,0,6,2020
Karimnagar,Veenavanka,17-06-2020,56.8,23.7,33.9,56.4,95.1,17.8,0.2,6,2020
Karimnagar,Veenavanka,18-06-2020,0,25.4,31,77,86.8,18.5,0,6,2020
Karimnagar,Veenavanka,19-06-2020,15.8,24.8,35.3,57.3,95.6,18.6,0.1,6,2020
Karimnagar,Veenavanka,20-06-2020,0,27.1,33.7,66.6,88.6,23,0,6,2020
Karimnagar,Veenavanka,21-06-2020,0,26,35.6,61.8,89.2,20.2,0.1,6,2020
Karimnagar,Veenavanka,22-06-2020,0,27,31.8,68.6,87.4,21.6,0,6,2020
Karimnagar,Veenavanka,23-06-2020,0,26.2,31.9,69.2,89.5,14.9,0,6,2020
Karimnagar,Veenavanka,24-06-2020,0,25.9,35.2,55.4,90.8,14.4,0,6,2020
Karimnagar,Veenavanka,25-06-2020,0,27.1,38.5,46.7,83.6,14.5,0,6,2020
Karimnagar,Veenavanka,26-06-2020,0,26.9,37.9,48.4,87.7,17.3,2,6,2020
Karimnagar,Veenavanka,27-06-2020,0,26.7,36.6,52.3,85.4,14.7,1.2,6,2020
Karimnagar,Veenavanka,28-06-2020,24,24.1,37.1,47.3,94.7,23.6,0,6,2020
Karimnagar,Veenavanka,29-06-2020,0,26.5,36.1,54.4,88.7,11.9,0,6,2020
Karimnagar,Veenavanka,30-06-2020,0,26.2,35.5,61,93.2,10.8,0,6,2020
Karimnagar,Huzurabad,01-06-2020,0.3,22.7,37.7,40,82.8,13.3,0,6,2020
Karimnagar,Huzurabad,02-06-2020,0.4,27,36.5,5.8,76.8,9.5,0,6,2020
Karimnagar,Huzurabad,03-06-2020,1.4,23.9,37.3,37.3,89.1,14.3,0,6,2020
Karimnagar,Huzurabad,04-06-2020,0,28.1,34.8,40.2,78.7,11.6,0,6,2020
Karimnagar,Huzurabad,05-06-2020,0,27.3,35.3,33.1,56.2,15.5,0,6,2020
Karimnagar,Huzurabad,06-06-2020,0,28.4,37.9,34.5,52.9,16.1,0,6,2020
Karimnagar,Huzurabad,07-06-2020,0,29.7,37.7,31.6,50.3,14.4,0,6,2020
Karimnagar,Huzurabad,08-06-2020,0,30,37.4,32,48.1,16,0,6,2020
Karimnagar,Huzurabad,09-06-2020,0,29.5,37.7,32.8,54.7,13.5,0,6,2020
Karimnagar,Huzurabad,10-06-2020,4.6,25.4,39.5,29.6,82.5,14.6,0,6,2020
Karimnagar,Huzurabad,11-06-2020,53.6,24.3,37.4,44,95.4,14.5,0,6,2020
Karimnagar,Huzurabad,12-06-2020,27.7,23.9,31.1,81.1,96.7,13.9,0,6,2020
Karimnagar,Huzurabad,13-06-2020,0,26.4,31.2,80.7,96.5,13.8,0,6,2020
Karimnagar,Huzurabad,14-06-2020,0,26.7,34.7,59.5,82.7,3,0,6,2020
Karimnagar,Huzurabad,15-06-2020,0,27.9,34.9,54.5,78.7,11.4,0,6,2020
Karimnagar,Huzurabad,16-06-2020,11.8,26.5,35.7,52.1,92.4,14.3,0,6,2020
Karimnagar,Huzurabad,17-06-2020,29.6,24.2,34.6,59.1,96.2,12.7,0,6,2020
Karimnagar,Huzurabad,18-06-2020,0,25.9,31.3,87.8,98.4,10.7,0,6,2020
Karimnagar,Huzurabad,19-06-2020,18.1,25.3,34.3,58.7,89.6,14.4,0,6,2020
Karimnagar,Huzurabad,20-06-2020,0,27.3,33,67.8,82.2,15.2,0,6,2020
Karimnagar,Huzurabad,21-06-2020,0,25.2,33,65.7,86.1,17.2,0,6,2020
Karimnagar,Huzurabad,22-06-2020,0,27.6,31.6,67.4,78.3,19.6,0,6,2020
Karimnagar,Huzurabad,23-06-2020,0,27.7,31.6,64,80.3,13.9,0,6,2020
Karimnagar,Huzurabad,24-06-2020,0,26.7,34.6,50.1,85.3,15,0,6,2020
Karimnagar,Huzurabad,25-06-2020,0,27,37.1,46.9,75.8,7.1,0,6,2020
Karimnagar,Huzurabad,26-06-2020,0,27.2,37.1,47.7,75.8,4.7,0,6,2020
Karimnagar,Huzurabad,27-06-2020,0,27.2,36.5,48.2,77.7,4.5,0,6,2020
Karimnagar,Huzurabad,28-06-2020,1.2,23.7,36.8,44.8,78,19.8,0,6,2020
Karimnagar,Huzurabad,29-06-2020,0,26.3,34.8,58.3,92.6,8.4,0,6,2020
Karimnagar,Huzurabad,30-06-2020,0,26.5,34.1,61.6,87.2,11.9,0,6,2020
Karimnagar,Jammikunta,01-06-2020,8.6,23.5,38.1,45.5,93.3,8.7,2.8,6,2020
Karimnagar,Jammikunta,02-06-2020,0.9,27.3,36.9,45.1,81.2,7.2,1.4,6,2020
Karimnagar,Jammikunta,03-06-2020,4.4,24.1,37.8,39.6,93.6,9.4,0.1,6,2020
Karimnagar,Jammikunta,04-06-2020,0.6,28.8,36.4,45.6,72.9,13.6,2.3,6,2020
Karimnagar,Jammikunta,05-06-2020,0,27.4,36,42.1,69.8,11.6,4.2,6,2020
Karimnagar,Jammikunta,06-06-2020,1.1,28.5,37.9,33.2,77.4,11.3,1.9,6,2020
Karimnagar,Jammikunta,07-06-2020,0,29.6,38.7,33.5,61.9,9.4,4.9,6,2020
Karimnagar,Jammikunta,08-06-2020,0,29.7,38,37.8,61.6,8.9,4.1,6,2020
Karimnagar,Jammikunta,09-06-2020,0,29.8,38.7,33.7,59.9,13.4,0.2,6,2020
Karimnagar,Jammikunta,10-06-2020,2.3,25.5,40,33.2,92.2,8.1,2.2,6,2020
Karimnagar,Jammikunta,11-06-2020,27.9,23.5,37.9,42.8,95.8,7.6,1.8,6,2020
Karimnagar,Jammikunta,12-06-2020,34.4,22.7,29.9,75,96.1,13.3,2.6,6,2020
Karimnagar,Jammikunta,13-06-2020,0,25.7,31.2,71.4,93.5,9.8,0.3,6,2020
Karimnagar,Jammikunta,14-06-2020,3.1,26.7,35,57.2,91.8,6.4,1.7,6,2020
Karimnagar,Jammikunta,15-06-2020,0,27.7,35.8,54.2,87.8,11.7,0,6,2020
Karimnagar,Jammikunta,16-06-2020,6.3,26,36.6,52.8,96.4,9.3,0.2,6,2020
Karimnagar,Jammikunta,17-06-2020,37.7,24.2,34.5,61.2,96.4,13.1,0.2,6,2020
Karimnagar,Jammikunta,18-06-2020,0.3,25.5,30.9,76.4,87.3,7.9,0.1,6,2020
Karimnagar,Jammikunta,19-06-2020,9.4,24.8,35,56.7,95.6,12.2,0.1,6,2020
Karimnagar,Jammikunta,20-06-2020,0.6,27.1,33.8,66.6,89.5,14.3,0,6,2020
Karimnagar,Jammikunta,21-06-2020,3,25.7,34.7,60.7,89.8,13.4,0.7,6,2020
Karimnagar,Jammikunta,22-06-2020,0,26.9,31.9,68.2,87.8,14.1,0.1,6,2020
Karimnagar,Jammikunta,23-06-2020,0.1,26.3,31.8,69,90.6,9.7,0,6,2020
Karimnagar,Jammikunta,24-06-2020,0,25.9,35,53.7,91.4,6.6,0,6,2020
Karimnagar,Jammikunta,25-06-2020,0,27.1,38.9,45.1,83.6,8.1,0.9,6,2020
Karimnagar,Jammikunta,26-06-2020,0,26.8,37.9,48.4,87.7,8.1,0.9,6,2020
Karimnagar,Jammikunta,27-06-2020,0,26.7,36.5,51.3,85.4,10.5,0.6,6,2020
Karimnagar,Jammikunta,28-06-2020,4.3,24,37.4,45.8,95.2,13.2,0,6,2020
Karimnagar,Jammikunta,29-06-2020,0.2,26.5,35.9,52.6,88.7,9.8,0,6,2020
Karimnagar,Jammikunta,30-06-2020,5.2,25.9,35.5,60.1,93.5,7.5,0,6,2020
Karimnagar,Ellandakunta,01-06-2020,0.8,24.4,37.3,46.8,97.6,15.1,0,6,2020
Karimnagar,Ellandakunta,02-06-2020,0,28,37.3,47.1,84.3,21.2,0,6,2020
Karimnagar,Ellandakunta,03-06-2020,3,24.9,37.2,40.8,99.4,23.2,0,6,2020
Karimnagar,Ellandakunta,04-06-2020,0,28.5,36.8,47.2,74.2,16.6,5.1,6,2020
Karimnagar,Ellandakunta,05-06-2020,0,27.2,36.5,42.1,72.7,23.7,2.8,6,2020
Karimnagar,Ellandakunta,06-06-2020,0,28.5,38,35.2,72.2,14.6,0,6,2020
Karimnagar,Ellandakunta,07-06-2020,0,29.8,39,35.2,61.6,16,0,6,2020
Karimnagar,Ellandakunta,08-06-2020,0,30.1,38.6,38,60.6,16.2,0,6,2020
Karimnagar,Ellandakunta,09-06-2020,0,29.5,38.8,36.4,60.6,16.9,0,6,2020
Karimnagar,Ellandakunta,10-06-2020,2,24.8,40.2,35.5,97.5,14.3,0,6,2020
Karimnagar,Ellandakunta,11-06-2020,46,23,37.7,45.3,100,17.2,0,6,2020
Karimnagar,Ellandakunta,12-06-2020,25.3,22.6,30.3,72.4,100,13.9,2.1,6,2020
Karimnagar,Ellandakunta,13-06-2020,0,26.3,31.1,69.2,92.6,12.5,0,6,2020
Karimnagar,Ellandakunta,14-06-2020,0,26.7,34.9,59.1,84.1,13.8,0,6,2020
Karimnagar,Ellandakunta,15-06-2020,0,27.7,35.3,55.7,89.7,15.7,0,6,2020
Karimnagar,Ellandakunta,16-06-2020,18.5,25.1,36.4,53.2,99.5,15.3,0,6,2020
Karimnagar,Ellandakunta,17-06-2020,21,23.9,33.9,60.6,98.5,17.6,0,6,2020
Karimnagar,Ellandakunta,18-06-2020,0,25.5,31,71.9,87.3,14.8,0,6,2020
Karimnagar,Ellandakunta,19-06-2020,7.5,24.5,34.8,57.7,97,14.7,0,6,2020
Karimnagar,Ellandakunta,20-06-2020,0,26.5,34,63,90.6,16.7,0,6,2020
Karimnagar,Ellandakunta,21-06-2020,0,25.4,33.9,59.6,86.1,15.3,0,6,2020
Karimnagar,Ellandakunta,22-06-2020,0,26.3,32.4,63.6,88.4,16.8,0,6,2020
Karimnagar,Ellandakunta,23-06-2020,0,26.4,31.6,65.9,86.9,11.6,0,6,2020
Karimnagar,Ellandakunta,24-06-2020,0,25.8,35.3,52.7,92.1,14.8,0,6,2020
Karimnagar,Ellandakunta,25-06-2020,0,26.8,38,51.5,83.2,15,0.1,6,2020
Karimnagar,Ellandakunta,26-06-2020,0,26.7,38,48.9,86.4,18.9,2,6,2020
Karimnagar,Ellandakunta,27-06-2020,0,26.7,37.1,50.5,83.4,14.5,0,6,2020
Karimnagar,Ellandakunta,28-06-2020,0,24.4,38,47.6,94.4,13.6,0,6,2020
Karimnagar,Ellandakunta,29-06-2020,0,26.7,35.2,58.2,86,15.1,0,6,2020
Karimnagar,Ellandakunta,30-06-2020,41.5,25,35,61.6,97,10,0,6,2020
Rajanna-Siricilla,Rudrangi,01-06-2020,2.7,22.7,40,29.9,93.1,22.8,0,6,2020
Rajanna-Siricilla,Rudrangi,02-06-2020,0,24,35.6,41.1,91.6,18.1,0,6,2020
Rajanna-Siricilla,Rudrangi,03-06-2020,10.9,22.9,37,37.6,99.8,8.6,0,6,2020
Rajanna-Siricilla,Rudrangi,04-06-2020,0.3,25.1,34.1,53.3,87.4,23.7,0.4,6,2020
Rajanna-Siricilla,Rudrangi,05-06-2020,0,25.1,35.2,36.8,66.9,25.6,7.9,6,2020
Rajanna-Siricilla,Rudrangi,06-06-2020,0,26.3,37.1,33.5,65.2,26.2,1.5,6,2020
Rajanna-Siricilla,Rudrangi,07-06-2020,0,27.3,37.3,33.6,63.7,21.7,0,6,2020
Rajanna-Siricilla,Rudrangi,08-06-2020,0,26.8,37.4,34.4,65,24.7,0.5,6,2020
Rajanna-Siricilla,Rudrangi,09-06-2020,0,28.3,37.5,32,58.2,24.2,2.3,6,2020
Rajanna-Siricilla,Rudrangi,10-06-2020,12.6,23.2,39.3,30,98.7,15.5,0,6,2020
Rajanna-Siricilla,Rudrangi,11-06-2020,10.3,23.3,37.5,41.9,99.6,24.9,0.9,6,2020
Rajanna-Siricilla,Rudrangi,12-06-2020,5.8,23,28.1,79.4,99.8,25.5,1.1,6,2020
Rajanna-Siricilla,Rudrangi,13-06-2020,0,24,29.1,74.5,99.6,17.6,4.4,6,2020
Rajanna-Siricilla,Rudrangi,14-06-2020,0.4,25.4,35.1,50.2,89.8,17.5,0,6,2020
Rajanna-Siricilla,Rudrangi,15-06-2020,0,26.1,33,58,84.4,18.6,5,6,2020
Rajanna-Siricilla,Rudrangi,16-06-2020,9.2,24.5,35.2,48.8,99.8,28.1,0,6,2020
Rajanna-Siricilla,Rudrangi,17-06-2020,12.1,23.9,32.1,68.9,100,18.1,2.3,6,2020
Rajanna-Siricilla,Rudrangi,18-06-2020,0,24.2,30.6,72.8,87.5,26.2,10,6,2020
Rajanna-Siricilla,Rudrangi,19-06-2020,13.2,23.3,33.6,55.3,99.3,24.9,8,6,2020
Rajanna-Siricilla,Rudrangi,20-06-2020,0,25.1,30.9,70.7,88.3,28.4,9.1,6,2020
Rajanna-Siricilla,Rudrangi,21-06-2020,27.7,22.9,32.8,62.6,98.5,23.2,1.5,6,2020
Rajanna-Siricilla,Rudrangi,22-06-2020,0,25.4,29.6,72.5,84.8,23.7,9.2,6,2020
Rajanna-Siricilla,Rudrangi,23-06-2020,1.8,23.8,30.2,67.7,92.2,21.7,0,6,2020
Rajanna-Siricilla,Rudrangi,24-06-2020,0,24.4,33.5,51.3,95.8,19.5,0,6,2020
Rajanna-Siricilla,Rudrangi,25-06-2020,4,25.2,35.9,50.1,84.9,15,0,6,2020
Rajanna-Siricilla,Rudrangi,26-06-2020,0,25.3,36.5,47.4,84.4,12.5,0.8,6,2020
Rajanna-Siricilla,Rudrangi,27-06-2020,0,25.6,35.2,47.8,83.7,11.4,0.5,6,2020
Rajanna-Siricilla,Rudrangi,28-06-2020,18.6,22.5,36.6,47.9,99.5,13.7,0,6,2020
Rajanna-Siricilla,Rudrangi,29-06-2020,0,25,35,50,94.4,20.6,0,6,2020
Rajanna-Siricilla,Rudrangi,30-06-2020,12,24,35.4,54.1,100,18.8,0,6,2020
Rajanna-Siricilla,Chandurthi,01-06-2020,2.5,22.4,39.9,23.9,100,10.7,0,6,2020
Rajanna-Siricilla,Chandurthi,02-06-2020,0,24.9,34.4,40.3,100,4.6,0,6,2020
Rajanna-Siricilla,Chandurthi,03-06-2020,17.6,23.8,36.8,30.5,100,5.8,0,6,2020
Rajanna-Siricilla,Chandurthi,04-06-2020,1.9,26.1,33.2,53.7,98.6,9.6,0,6,2020
Rajanna-Siricilla,Chandurthi,05-06-2020,0,25.2,37.1,30.5,64,11.6,0,6,2020
Rajanna-Siricilla,Chandurthi,06-06-2020,0,26.4,37.7,27.2,67.6,7.8,0,6,2020
Rajanna-Siricilla,Chandurthi,07-06-2020,0,28.3,37.3,27.9,55.3,11.5,0,6,2020
Rajanna-Siricilla,Chandurthi,08-06-2020,0,28.9,38,28.6,53.2,9,0,6,2020
Rajanna-Siricilla,Chandurthi,09-06-2020,0,28.4,38,26.5,54.3,9,0,6,2020
Rajanna-Siricilla,Chandurthi,10-06-2020,9.9,24.1,39.3,23.9,100,9.8,0,6,2020
Rajanna-Siricilla,Chandurthi,11-06-2020,30.2,23.7,37.8,39.8,100,15.3,0,6,2020
Rajanna-Siricilla,Chandurthi,12-06-2020,4,23.5,29.2,93.3,100,11.2,0,6,2020
Rajanna-Siricilla,Chandurthi,13-06-2020,0,24.5,31.3,86.3,100,4,0,6,2020
Rajanna-Siricilla,Chandurthi,14-06-2020,0,25.6,35,52.5,100,7.5,0,6,2020
Rajanna-Siricilla,Chandurthi,15-06-2020,0,25.8,33.9,55.2,95,5.9,0,6,2020
Rajanna-Siricilla,Chandurthi,16-06-2020,14.5,25,36.7,45.4,100,6.7,0,6,2020
Rajanna-Siricilla,Chandurthi,17-06-2020,15.5,24.4,35.4,59.3,100,7.2,0,6,2020
Rajanna-Siricilla,Chandurthi,18-06-2020,5,23.9,31.6,93.6,100,3.3,0,6,2020
Rajanna-Siricilla,Chandurthi,19-06-2020,10.2,24,33.7,63.3,100,3.8,0.4,6,2020
Rajanna-Siricilla,Chandurthi,20-06-2020,0.3,26.3,31.4,90.8,100,10.9,0,6,2020
Rajanna-Siricilla,Chandurthi,21-06-2020,18.8,21.8,33.4,80.5,100,8,0,6,2020
Rajanna-Siricilla,Chandurthi,22-06-2020,0,25.9,29.8,92.3,100,13.6,0,6,2020
Rajanna-Siricilla,Chandurthi,23-06-2020,1.5,23.8,31.4,79.9,100,1.3,0,6,2020
Rajanna-Siricilla,Chandurthi,24-06-2020,1.3,24.3,33.5,61.5,100,5.5,0,6,2020
Rajanna-Siricilla,Chandurthi,25-06-2020,3.5,25.2,37,52.4,100,2.3,0,6,2020
Rajanna-Siricilla,Chandurthi,26-06-2020,0,25.9,35.8,47.8,94,6.5,0,6,2020
Rajanna-Siricilla,Chandurthi,27-06-2020,0,25.2,33.9,49.8,88,4,0,6,2020
Rajanna-Siricilla,Chandurthi,28-06-2020,84.9,22.8,37,45.2,100,3.5,0,6,2020
Rajanna-Siricilla,Chandurthi,29-06-2020,0.3,25.6,37.2,39.7,100,6.5,0,6,2020
Rajanna-Siricilla,Chandurthi,30-06-2020,0,25.4,36.1,51.5,100,6.4,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,01-06-2020,5.7,23,40.5,25.8,97.9,23.3,0.1,6,2020
Rajanna-Siricilla,Vemulawada_Rural,02-06-2020,0.4,25,35.1,37.3,97.1,23.9,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,03-06-2020,15,23.7,37.6,30.1,100,20.6,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,04-06-2020,0.7,26.3,34.5,49,100,17.8,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,05-06-2020,0,24.8,36.3,32.2,65,28.6,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,06-06-2020,0,26.6,37.3,27.5,61.4,26.7,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,07-06-2020,0,27.2,37.2,31.5,59.8,21.7,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,08-06-2020,0,27.2,37.7,29.7,58.4,20.4,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,09-06-2020,0,28.1,37.6,25.3,55,22.4,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,10-06-2020,10.7,24,40.4,22.8,100,23.3,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,11-06-2020,12.4,23.6,37.6,39.2,100,18.2,0.9,6,2020
Rajanna-Siricilla,Vemulawada_Rural,12-06-2020,7.4,23.5,30.1,85.2,100,19.8,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,13-06-2020,0,24.5,31,82.8,100,18.3,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,14-06-2020,9.5,24.9,34.7,50,99.3,14.8,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,15-06-2020,0,25.8,33.5,63.5,93.6,15.8,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,16-06-2020,4.8,25,35.3,49.3,100,21.6,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,17-06-2020,47.6,24.3,33.1,68.8,100,16,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,18-06-2020,6.7,23.8,30.5,88.3,100,15.5,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,19-06-2020,7.3,24,33.5,62.6,100,20.9,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,20-06-2020,0,26.2,32.4,83.4,98.8,22.1,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,21-06-2020,12.8,23,34.7,62.7,100,23.3,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,22-06-2020,0,26,30.9,83.6,95.9,26.7,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,23-06-2020,0.5,25.3,31,78.7,98.8,21.3,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,24-06-2020,2.9,24.4,33.4,53.9,100,18.9,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,25-06-2020,0,25.1,36.7,46.1,96,14.8,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,26-06-2020,0,25.8,37.2,43.7,86.3,18.3,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,27-06-2020,0,25.1,35.8,45.8,90.8,7.4,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,28-06-2020,57.8,22.2,37.4,41.8,100,27.6,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,29-06-2020,0,25.6,37.2,39.7,100,5.7,0,6,2020
Rajanna-Siricilla,Vemulawada_Rural,30-06-2020,3.9,25.4,36.1,51.5,100,14.4,0,6,2020
Rajanna-Siricilla,Boinpalle,01-06-2020,6.2,23.2,38.9,39.8,90.4,17.4,0.4,6,2020
Rajanna-Siricilla,Boinpalle,02-06-2020,6.2,25.2,34.3,49,86.9,17.1,0,6,2020
Rajanna-Siricilla,Boinpalle,03-06-2020,2.5,24.3,36.9,40.7,92.6,12.5,0,6,2020
Rajanna-Siricilla,Boinpalle,04-06-2020,16.7,26.5,34.6,55.4,82.6,15.5,0,6,2020
Rajanna-Siricilla,Boinpalle,05-06-2020,0,25.7,36.2,40.6,69.6,21.9,1,6,2020
Rajanna-Siricilla,Boinpalle,06-06-2020,0,27.5,37.2,37,64.6,16.9,0,6,2020
Rajanna-Siricilla,Boinpalle,07-06-2020,0.4,28.5,37.5,40.3,78.2,18.1,0,6,2020
Rajanna-Siricilla,Boinpalle,08-06-2020,2.6,28.3,37.4,41.4,72.7,15.7,3.6,6,2020
Rajanna-Siricilla,Boinpalle,09-06-2020,0,28.6,38.8,36.7,66,17.8,1,6,2020
Rajanna-Siricilla,Boinpalle,10-06-2020,24.3,24.3,39.5,45.6,92.3,16.5,0,6,2020
Rajanna-Siricilla,Boinpalle,11-06-2020,7,23.9,37.8,47.6,92.8,16.5,1,6,2020
Rajanna-Siricilla,Boinpalle,12-06-2020,16.8,23.6,30,75.5,92.9,0,0,6,2020
Rajanna-Siricilla,Boinpalle,13-06-2020,0,25,31.3,73.7,92.5,13.1,0,6,2020
Rajanna-Siricilla,Boinpalle,14-06-2020,19.4,25.3,34.9,57.4,91.9,10.1,2.9,6,2020
Rajanna-Siricilla,Boinpalle,15-06-2020,1.7,26.3,33.2,69.6,90.5,12.3,0,6,2020
Rajanna-Siricilla,Boinpalle,16-06-2020,10,25.3,35.4,56,92.8,16.8,0,6,2020
Rajanna-Siricilla,Boinpalle,17-06-2020,61.6,24.5,32.7,71.1,92.9,13.9,0,6,2020
Rajanna-Siricilla,Boinpalle,18-06-2020,0,24.3,30.6,77,89.4,13.2,0,6,2020
Rajanna-Siricilla,Boinpalle,19-06-2020,8.6,24.4,33.4,67.3,93,19.1,0.2,6,2020
Rajanna-Siricilla,Boinpalle,20-06-2020,0,26.3,32.3,72.5,88.7,17.2,0,6,2020
Rajanna-Siricilla,Boinpalle,21-06-2020,11.9,23.4,34.4,66.6,92.8,19.3,1.6,6,2020
Rajanna-Siricilla,Boinpalle,22-06-2020,0,26.4,29.9,79.3,90.5,18,0,6,2020
Rajanna-Siricilla,Boinpalle,23-06-2020,0,26.2,30.9,73.5,87.7,15.9,0,6,2020
Rajanna-Siricilla,Boinpalle,24-06-2020,0,24.9,33.2,60.3,93,13.7,0,6,2020
Rajanna-Siricilla,Boinpalle,25-06-2020,0,25.7,36.7,52.8,88.5,10.9,0,6,2020
Rajanna-Siricilla,Boinpalle,26-06-2020,0,26,37.3,51.6,81.9,8.8,0,6,2020
Rajanna-Siricilla,Boinpalle,27-06-2020,0,25.3,35.3,54.1,84.1,4.3,0,6,2020
Rajanna-Siricilla,Boinpalle,28-06-2020,42.9,22.3,37.8,47.9,92.9,14.4,0,6,2020
Rajanna-Siricilla,Boinpalle,29-06-2020,0,26.2,36.5,70.8,76.6,5.6,0,6,2020
