District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Gadiguda,17-Aug-22,0,24.6,32.3,78.6,99.9,0,0.8,8,2022
Adilabad,Gadiguda,18-Aug-22,0,25.6,33.9,71.6,99.9,0,10.2,8,2022
Adilabad,Gadiguda,19-Aug-22,3,25.4,33.5,74.6,99.9,0,11.1,8,2022
Adilabad,Gadiguda,20-Aug-22,0,25.8,33,77.1,99.9,0,14,8,2022
Adilabad,Gadiguda,21-Aug-22,0.8,24.8,32.5,80.4,99.4,2.3,19.2,8,2022
Adilabad,Gadiguda,22-Aug-22,0,26.5,32.4,77,99.3,3.5,15.7,8,2022
Adilabad,Gadiguda,23-Aug-22,6.5,24,32,77.4,99.9,0,9.3,8,2022
Adilabad,Gadiguda,24-Aug-22,0,25.4,33.4,77.5,99.9,0,15.1,8,2022
Adilabad,Gadiguda,25-Aug-22,0,25.1,33.5,71.7,99.9,0,67.9,8,2022
Adilabad,Gadiguda,26-Aug-22,0,24.1,34.2,63.2,99.9,0,12.5,8,2022
Adilabad,Gadiguda,27-Aug-22,0,25.9,34.5,70.9,98.4,0,31.6,8,2022
Adilabad,Gadiguda,28-Aug-22,0,24.7,32.5,77.5,97.6,0,8.2,8,2022
Adilabad,Gadiguda,29-Aug-22,6.3,25.6,34.3,70.9,99.9,,,8,2022
Adilabad,Gadiguda,30-Aug-22,3.3,24.7,33.7,77.5,99.9,0,9.8,8,2022
Adilabad,Gadiguda,31-Aug-22,0,25.6,32.6,71.1,99.9,0,43.2,8,2022
Adilabad,Gudihathnur,1-Aug-22,0,26.2,34.1,79.7,97.4,0,8.1,8,2022
Adilabad,Gudihathnur,2-Aug-22,0,26.1,34,75,95.3,0,1.5,8,2022
Adilabad,Gudihathnur,3-Aug-22,0,26.1,32.7,77.5,96.2,0,1.6,8,2022
Adilabad,Gudihathnur,4-Aug-22,0.3,25.4,34.4,73.6,97.7,0,1.5,8,2022
Adilabad,Gudihathnur,5-Aug-22,5.8,23.9,32.7,84.4,98.4,0,1.9,8,2022
Adilabad,Gudihathnur,6-Aug-22,0,23.6,34.3,77.6,98.3,0,3.6,8,2022
Adilabad,Gudihathnur,7-Aug-22,24.4,23.9,32.1,84.3,99.2,0,1.2,8,2022
Adilabad,Gudihathnur,8-Aug-22,15.3,23.6,30.5,87.7,99.9,0,2.2,8,2022
Adilabad,Gudihathnur,9-Aug-22,28.4,23.2,25.7,92.7,98.7,0,2,8,2022
Adilabad,Gudihathnur,10-Aug-22,5.4,22.8,28.4,90.3,99.9,0.5,2.5,8,2022
Adilabad,Gudihathnur,11-Aug-22,0,24.3,29.8,84.6,96.5,0.2,3.2,8,2022
Adilabad,Gudihathnur,12-Aug-22,0.3,24.5,30.7,84.6,94.5,0,2.2,8,2022
Adilabad,Gudihathnur,13-Aug-22,0,23.8,32.9,78.6,95.4,0,3.7,8,2022
Adilabad,Gudihathnur,14-Aug-22,14.4,23.3,32.6,77.3,99.4,0,2.5,8,2022
Adilabad,Gudihathnur,15-Aug-22,13.8,23.2,28.1,90.3,98.2,0,8.5,8,2022
