District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph),Month,Year
Adilabad,Narnoor,05-07-2019,6.4,24.1,31.1,66.5,94,0,9.3,7,2019
Adilabad,Narnoor,06-07-2019,26.9,23.8,30,72.4,85.6,2.5,14,7,2019
Adilabad,Narnoor,07-07-2019,2.9,23.8,29.4,72.4,91.5,1.9,15.2,7,2019
Adilabad,Narnoor,08-07-2019,10.4,24.2,30,74.9,87.8,0.4,14,7,2019
Adilabad,Narnoor,09-07-2019,6.4,22.9,29.9,69.8,100,0.6,13.5,7,2019
Adilabad,Narnoor,10-07-2019,16.5,23.2,31,66,100,0,15.8,7,2019
Adilabad,Narnoor,11-07-2019,10.8,23.4,32.4,62.9,99.3,0,13.3,7,2019
Adilabad,Narnoor,12-07-2019,0,23.3,29.5,71.5,97.4,0,15.2,7,2019
Adilabad,Narnoor,13-07-2019,5,22.4,31.5,63.4,91.5,0,9.9,7,2019
Adilabad,Narnoor,14-07-2019,0,25.2,32.8,56.5,91,0,9.6,7,2019
Adilabad,Narnoor,15-07-2019,0,24.9,35,49.3,84.5,0,12.1,7,2019
Adilabad,Narnoor,16-07-2019,0,26.1,33.8,45.2,70.1,0,13.3,7,2019
Adilabad,Narnoor,17-07-2019,0,26.5,34,43.7,67.6,0,12,7,2019
Adilabad,Narnoor,18-07-2019,0,26.9,34.6,44.2,66.7,0,12.6,7,2019
Adilabad,Narnoor,19-07-2019,3.6,23.3,35.9,39.9,92.3,0,20,7,2019
Adilabad,Narnoor,20-07-2019,26.1,23,34.4,72.4,100,0,7.2,7,2019
Adilabad,Narnoor,21-07-2019,11.3,23.1,31.4,66.5,100,0,3.9,7,2019
Adilabad,Narnoor,22-07-2019,0,25.2,32.4,65.6,94.5,0,6.5,7,2019
Adilabad,Narnoor,23-07-2019,0,25.2,32.8,60.2,92.7,0,4,7,2019
Adilabad,Narnoor,24-07-2019,0,25,33.5,57.5,91.4,0,6.8,7,2019
Adilabad,Narnoor,25-07-2019,0,25.8,33.1,60.2,86.2,0,10.2,7,2019
Adilabad,Narnoor,26-07-2019,15.4,22.8,31.1,62.9,98.8,0,14.8,7,2019
Adilabad,Narnoor,27-07-2019,12.4,22.3,24.9,91.9,100,0,12.8,7,2019
Adilabad,Narnoor,28-07-2019,30.2,22.4,26.1,85.4,100,0,12.8,7,2019
Adilabad,Narnoor,29-07-2019,31.4,22.4,25.6,88.4,100,0,13.4,7,2019
Adilabad,Narnoor,30-07-2019,119.7,21.9,23.4,99.7,100,2.8,19.2,7,2019
Adilabad,Narnoor,31-07-2019,22,22,24.2,93.6,100,4,19,7,2019
Adilabad,Narnoor,01-08-2019,6.9,22.5,27.7,81.1,99.3,0,12.2,8,2019
Adilabad,Narnoor,02-08-2019,29.3,22.8,25.5,88.4,100,0,15.5,8,2019
Adilabad,Narnoor,03-08-2019,32.5,22.6,23.8,95.5,100,5.7,16.8,8,2019
Adilabad,Narnoor,04-08-2019,132.1,22.3,23.3,96,100,3.8,15.5,8,2019
Adilabad,Narnoor,05-08-2019,0,23.2,28.4,77.1,100,3.4,13.9,8,2019
Adilabad,Narnoor,06-08-2019,0.3,23.4,29.5,76.6,98.8,0.2,12.3,8,2019
Adilabad,Narnoor,07-08-2019,15,23.2,26.5,89.3,99.7,0,9.7,8,2019
Adilabad,Narnoor,08-08-2019,29,22.4,24.8,95,100,0.2,13.7,8,2019
Adilabad,Narnoor,09-08-2019,25.6,22.5,24.3,92.3,100,0,14.6,8,2019
Adilabad,Narnoor,10-08-2019,12.1,22.9,28.5,81.8,99.3,0,12,8,2019
Adilabad,Narnoor,11-08-2019,0,22.4,30.6,70.8,97.3,0,10.9,8,2019
Adilabad,Narnoor,12-08-2019,0,23.1,31.1,65.2,98.8,0,11.5,8,2019
Adilabad,Narnoor,13-08-2019,18.2,22.4,29.5,69,98.3,0,14.6,8,2019
Adilabad,Narnoor,14-08-2019,19.5,21.6,25.8,88.9,100,0,10.9,8,2019
Adilabad,Narnoor,15-08-2019,10.4,22.8,28.2,80.5,100,0,8.8,8,2019
Adilabad,Narnoor,16-08-2019,0,24.3,30.9,67,99.3,0,8.1,8,2019
Adilabad,Narnoor,17-08-2019,0,23.9,31,63.4,96.9,0,9.1,8,2019
Adilabad,Narnoor,18-08-2019,0,24.5,30.4,66,95,0,8.1,8,2019
Adilabad,Narnoor,19-08-2019,0,23.5,29.2,72.4,100,0,8.4,8,2019
Adilabad,Narnoor,20-08-2019,1.9,24,30.5,69.6,97.8,0,10.8,8,2019
Adilabad,Narnoor,21-08-2019,0,24.2,29.6,75.8,96,0,15.2,8,2019
Adilabad,Narnoor,22-08-2019,0,24,29.8,78.3,96,0,12.2,8,2019
Adilabad,Narnoor,23-08-2019,12.1,22.5,28.5,79.6,100,0,14,8,2019
Adilabad,Narnoor,24-08-2019,6.9,23,25.2,86.8,99.7,0.7,3.7,8,2019
Adilabad,Narnoor,25-08-2019,2.3,23.5,29.4,72,97.8,0.6,5.1,8,2019
Adilabad,Narnoor,26-08-2019,3.1,22.8,27.1,85.8,100,1.3,5,8,2019
Adilabad,Narnoor,27-08-2019,0,22.9,27.5,81.1,99.3,0,4.5,8,2019
Adilabad,Narnoor,28-08-2019,10.4,22.2,29.3,69,100,0,1,8,2019
Adilabad,Narnoor,29-08-2019,0,24.2,31.4,58.8,91,0,0.9,8,2019
Adilabad,Narnoor,30-08-2019,0,24.3,31.2,72.1,97.8,0,0.2,8,2019
Adilabad,Narnoor,31-08-2019,0.3,23.2,32.4,65.6,100,0,0.6,8,2019
Adilabad,Narnoor,01-09-2019,0,23.4,28.5,78.3,96.4,0,8.4,9,2019
Adilabad,Narnoor,02-09-2019,0,22.6,29.2,75.4,97,0,11.8,9,2019
Adilabad,Narnoor,03-09-2019,24.1,22.9,26.1,85.8,100,0,2.7,9,2019
Adilabad,Narnoor,04-09-2019,19.1,23.2,26.5,85.8,100,0,1.4,9,2019
Adilabad,Narnoor,05-09-2019,4.2,23.4,25.2,94.9,100,0,0.4,9,2019
Adilabad,Narnoor,06-09-2019,4.6,22.4,31.1,72.1,98.7,0,9,9,2019
Adilabad,Narnoor,07-09-2019,9.7,22.8,26.2,88.4,99.7,0,10.1,9,2019
Adilabad,Narnoor,08-09-2019,0,23.9,27.2,91.7,98.9,0,10.8,9,2019
Adilabad,Narnoor,09-09-2019,10.4,23.8,28.4,85.1,99.8,0,13.9,9,2019
Adilabad,Inderavelly,01-07-2019,4.4,23.7,30.1,84.6,99.9,0,7.7,7,2019
Adilabad,Inderavelly,02-07-2019,2.6,24.6,29.7,74.3,99.9,0,1.1,7,2019
Adilabad,Inderavelly,03-07-2019,13.2,24.7,31.7,75.6,99.9,0,10.9,7,2019
Adilabad,Inderavelly,04-07-2019,5.8,26.2,30.9,73.5,91.1,0,19.6,7,2019
Adilabad,Inderavelly,05-07-2019,1.5,26.6,34.7,59.7,93.3,0,12,7,2019
Adilabad,Inderavelly,06-07-2019,9.7,25.3,32.9,59.1,95.4,0,10.5,7,2019
Adilabad,Inderavelly,07-07-2019,2.8,25.4,32.6,66.6,93.3,0,22.4,7,2019
Adilabad,Inderavelly,08-07-2019,12.1,25.7,32.1,68.7,94.2,0,11.1,7,2019
Adilabad,Inderavelly,09-07-2019,7.3,24.7,32.3,70.1,99.9,0,0.7,7,2019
Adilabad,Inderavelly,10-07-2019,6.6,24.7,32.9,66.3,97.7,0,13.9,7,2019
Adilabad,Inderavelly,11-07-2019,22.4,24.7,35.2,55.4,97.5,0,12.7,7,2019
Adilabad,Inderavelly,12-07-2019,0.8,24.7,32.9,70.9,92,0,2.7,7,2019
Adilabad,Inderavelly,13-07-2019,0.2,26.6,34,55.2,85.1,0,11.9,7,2019
Adilabad,Inderavelly,14-07-2019,0.7,27,35.4,56.9,99.9,0,13.7,7,2019
Adilabad,Inderavelly,15-07-2019,0,27.4,35.8,52,90.8,0,10.4,7,2019
Adilabad,Inderavelly,16-07-2019,0.2,27.5,36.6,44.5,85.5,0,3.2,7,2019
Adilabad,Inderavelly,17-07-2019,0,26.8,36.2,45.7,84.5,0,6.5,7,2019
Adilabad,Inderavelly,18-07-2019,0,27.5,37.3,49.9,83.4,0,15.5,7,2019
Adilabad,Inderavelly,19-07-2019,0.8,26,37.7,38.4,97.1,0,10.3,7,2019
Adilabad,Inderavelly,20-07-2019,73.6,25.4,35.9,49.5,97.6,0,2.1,7,2019
Adilabad,Inderavelly,21-07-2019,28.7,23.9,33.1,66.4,97.5,0.2,1.6,7,2019
Adilabad,Inderavelly,22-07-2019,0,25.7,34.4,60.8,93.7,0,6.3,7,2019
Adilabad,Inderavelly,23-07-2019,0,25.9,34.6,59.1,92.8,0,8.6,7,2019
Adilabad,Inderavelly,24-07-2019,0,26.8,35.7,56.9,83,0,2,7,2019
Adilabad,Inderavelly,25-07-2019,0,26.5,36.2,52.6,79.4,0,9.6,7,2019
Adilabad,Inderavelly,26-07-2019,5.2,23.6,33.6,57.6,94.7,0,11.9,7,2019
Adilabad,Inderavelly,27-07-2019,18.8,23.4,26.3,81.5,93.8,0,3.4,7,2019
Adilabad,Inderavelly,28-07-2019,23.1,23.5,26.9,80.2,96.5,0,11.2,7,2019
Adilabad,Inderavelly,29-07-2019,40.4,23.5,26.8,86.9,96.8,0,4.5,7,2019
Adilabad,Inderavelly,30-07-2019,100.9,22.3,24.9,94.3,98,0,13.2,7,2019
Adilabad,Inderavelly,31-07-2019,25.2,22.7,24.1,89.4,97.1,0,13.9,7,2019
Adilabad,Inderavelly,01-08-2019,3.7,23.6,29.9,72.7,93,0,7.1,8,2019
Adilabad,Inderavelly,02-08-2019,21.7,23.6,26.9,83.2,96.1,0,1.8,8,2019
Adilabad,Inderavelly,03-08-2019,28.5,23.6,26.5,86.9,97.4,0,15.1,8,2019
Adilabad,Inderavelly,04-08-2019,172,23.4,25.6,88.7,98.1,0,15.5,8,2019
Adilabad,Inderavelly,05-08-2019,0,25.4,31.1,71.4,88,0,14.6,8,2019
Adilabad,Inderavelly,06-08-2019,0.7,24.5,30.6,72.3,94.4,0,11.4,8,2019
Adilabad,Inderavelly,07-08-2019,9.4,24.4,28,84.1,93.8,0,13.8,8,2019
Adilabad,Inderavelly,08-08-2019,30.1,23.2,26.9,88.8,96.6,0,10.1,8,2019
Adilabad,Inderavelly,09-08-2019,17.9,23.1,25.2,85.5,94.8,0,14.9,8,2019
Adilabad,Inderavelly,10-08-2019,1.3,23.9,30.7,75.5,95,0,8.4,8,2019
Adilabad,Inderavelly,11-08-2019,2.1,24.3,33.1,65.5,90.7,0,9,8,2019
Adilabad,Inderavelly,12-08-2019,0,24.2,33.8,60,94.3,0,12.2,8,2019
Adilabad,Inderavelly,13-08-2019,1.4,25.1,31.6,66.6,93.4,0,15.5,8,2019
Adilabad,Inderavelly,14-08-2019,5.8,24.1,28.6,79.3,97.6,0,10.5,8,2019
Adilabad,Inderavelly,15-08-2019,0,24.3,30.8,73.9,97.2,0,12.2,8,2019
Adilabad,Inderavelly,16-08-2019,0,25.7,32.9,64.1,91.9,0,7.6,8,2019
Adilabad,Inderavelly,17-08-2019,0,24.5,33.5,57.8,94.9,0,0.2,8,2019
Adilabad,Inderavelly,18-08-2019,0,24.5,34.1,57.8,95.2,0,1.3,8,2019
Adilabad,Inderavelly,19-08-2019,0,24.2,32,59.9,95.9,0,10.8,8,2019
Adilabad,Inderavelly,20-08-2019,0,25.5,32.9,59.5,92.2,0,11.6,8,2019
Adilabad,Inderavelly,21-08-2019,2.8,24.8,32.2,63.9,93.6,0,16.1,8,2019
Adilabad,Inderavelly,22-08-2019,0,24.6,30.6,71.5,92.6,0,0.6,8,2019
Adilabad,Inderavelly,23-08-2019,22.3,23.1,30.7,72.2,97.8,0,0.3,8,2019
Adilabad,Inderavelly,24-08-2019,0,24.3,27.8,84.1,94.7,0,2.1,8,2019
Adilabad,Inderavelly,25-08-2019,0,24.6,32.1,66.6,89.6,0,3.7,8,2019
Adilabad,Inderavelly,26-08-2019,0.5,24.5,28.6,79.7,96.1,0,1.3,8,2019
Adilabad,Inderavelly,27-08-2019,0,23.7,29.5,75.1,93.7,0,3.6,8,2019
Adilabad,Inderavelly,28-08-2019,0,23.7,31,64.6,96.4,0,3.8,8,2019
Adilabad,Inderavelly,29-08-2019,0,24,33.5,57.3,94.7,0,2.1,8,2019
Adilabad,Inderavelly,30-08-2019,0,25.3,33.6,57.5,94.6,0,1.8,8,2019
Adilabad,Inderavelly,31-08-2019,0.8,23.8,34.4,55.9,96.3,0,0.1,8,2019
Adilabad,Inderavelly,01-09-2019,0,24.4,30.6,70.6,92.9,0,1.7,9,2019
Adilabad,Inderavelly,02-09-2019,1,23.7,31,73.5,92,0,0.1,9,2019
Adilabad,Inderavelly,03-09-2019,9,23.5,27,81.4,96,0,0.2,9,2019
Adilabad,Inderavelly,04-09-2019,7,23.5,28.9,80.6,100,0,9.6,9,2019
Adilabad,Inderavelly,05-09-2019,0.7,23.7,25.7,95.8,100,0,9.9,9,2019
Adilabad,Inderavelly,06-09-2019,0.9,23.6,30.5,93.6,100,0,12.8,9,2019
Adilabad,Inderavelly,07-09-2019,8.2,23.2,26.5,86.8,97.5,0,12.7,9,2019
Adilabad,Inderavelly,08-09-2019,0,23.9,27.8,84.3,95.1,0,14.5,9,2019
Adilabad,Inderavelly,09-09-2019,4.7,23.9,28.9,97.9,100,0,14.5,9,2019
Adilabad,Gudihatnoor,01-07-2019,3.3,23.7,29.8,83.5,96.5,0.2,2.4,7,2019
Adilabad,Gudihatnoor,02-07-2019,3.8,24.2,30.8,70.9,96.9,0.2,1.1,7,2019
Adilabad,Gudihatnoor,03-07-2019,4.5,24.8,30.4,76.9,93.3,0.1,2.3,7,2019
Adilabad,Gudihatnoor,04-07-2019,10.1,25.9,30.1,72.8,92.1,0,3.4,7,2019
Adilabad,Gudihatnoor,05-07-2019,0.2,25.6,33.2,61.1,90.9,0,2.7,7,2019
Adilabad,Gudihatnoor,06-07-2019,3.7,24.9,33.3,63.1,90.9,0.1,3.5,7,2019
Adilabad,Gudihatnoor,07-07-2019,4.7,24.9,32.6,64.4,91.7,0.2,2.7,7,2019
Adilabad,Gudihatnoor,08-07-2019,2,25.3,30.6,69.8,90.8,0.1,2.2,7,2019
Adilabad,Gudihatnoor,09-07-2019,24.6,24.9,32.4,70.7,97.4,0.3,2,7,2019
Adilabad,Gudihatnoor,10-07-2019,8.6,24.9,32.7,67,97.9,0.2,1.6,7,2019
Adilabad,Gudihatnoor,11-07-2019,8.6,24.9,35.7,57.3,96.9,0.1,3,7,2019
Adilabad,Gudihatnoor,12-07-2019,1.3,24.8,33,70.6,96.7,0.1,2.7,7,2019
Adilabad,Gudihatnoor,13-07-2019,0,25.3,33.9,64.9,94.3,0.2,2.5,7,2019
Adilabad,Gudihatnoor,14-07-2019,0,26.9,35.5,57.7,90.4,0,2.8,7,2019
Adilabad,Gudihatnoor,15-07-2019,2.2,25.8,36,67.5,88.9,0,3.1,7,2019
Adilabad,Gudihatnoor,16-07-2019,0,24.7,35.9,42.5,75,0,3.2,7,2019
Adilabad,Gudihatnoor,17-07-2019,0,25.8,36.1,42.5,68.3,0,2.2,7,2019
Adilabad,Gudihatnoor,18-07-2019,0,27,37.3,41.9,65,0,2.3,7,2019
Adilabad,Gudihatnoor,19-07-2019,0,24.1,37.6,38.3,80.7,0,3,7,2019
Adilabad,Gudihatnoor,20-07-2019,2.2,24.7,36.3,47.2,89,0,2,7,2019
Adilabad,Gudihatnoor,21-07-2019,37.7,22.3,32.7,58.3,96.6,0,5.7,7,2019
Adilabad,Gudihatnoor,22-07-2019,0,24.5,34.4,51.5,93.4,0,11,7,2019
Adilabad,Gudihatnoor,23-07-2019,0,25,34.7,53.1,91.9,0,2,7,2019
Adilabad,Gudihatnoor,24-07-2019,0,25.9,35.3,51.5,77.8,0,2.4,7,2019
Adilabad,Gudihatnoor,25-07-2019,0,26,36.1,46,76.4,0,2.7,7,2019
Adilabad,Gudihatnoor,26-07-2019,8.9,23,33.1,54.2,91.9,0.5,2.4,7,2019
Adilabad,Gudihatnoor,27-07-2019,9.6,22.9,25,81.2,93.4,6.9,18.5,7,2019
Adilabad,Gudihatnoor,28-07-2019,20.9,22.4,26.4,79.3,94.1,0.3,2.3,7,2019
Adilabad,Gudihatnoor,29-07-2019,26.1,22.4,25.9,82.7,94.1,0.3,2.8,7,2019
Adilabad,Gudihatnoor,30-07-2019,93.1,21.9,23.9,90.5,96.2,0.6,2.7,7,2019
Adilabad,Gudihatnoor,31-07-2019,20.1,22,24,85.6,95.7,0,2.1,7,2019
Adilabad,Gudihatnoor,01-08-2019,1,23.2,29.8,67.9,87.1,0,11.6,8,2019
Adilabad,Gudihatnoor,02-08-2019,13.7,23.2,26.5,77.4,92.9,2.7,25.6,8,2019
Adilabad,Gudihatnoor,03-08-2019,27.9,23.1,25.7,81.2,94.4,9.1,24.5,8,2019
Adilabad,Gudihatnoor,04-08-2019,115.9,22.3,24.2,85.1,95.7,7.3,19.6,8,2019
Adilabad,Gudihatnoor,05-08-2019,0,24.2,30.3,65.5,82.2,0,0.6,8,2019
Adilabad,Gudihatnoor,06-08-2019,1.2,24.1,29.8,70.5,89,0,1.5,8,2019
Adilabad,Gudihatnoor,07-08-2019,4.2,23.6,28.3,77.1,90.1,0,6.6,8,2019
Adilabad,Gudihatnoor,08-08-2019,23.1,22.8,26.1,84.1,94.1,0,15,8,2019
Adilabad,Gudihatnoor,09-08-2019,25.3,23.5,24.9,82.7,92.9,4.7,27.3,8,2019
Adilabad,Gudihatnoor,10-08-2019,3.2,23.5,30,70.9,91.9,0,15.5,8,2019
Adilabad,Gudihatnoor,11-08-2019,0,23.1,32.8,59.9,90,0,10.6,8,2019
Adilabad,Gudihatnoor,12-08-2019,0,23.7,32.7,55.2,89.5,0,2.2,8,2019
Adilabad,Gudihatnoor,13-08-2019,1,24.5,31.1,61.9,87.5,0,9.1,8,2019
Adilabad,Gudihatnoor,14-08-2019,2.6,23.3,27.7,72.3,95.5,0,3.4,8,2019
Adilabad,Gudihatnoor,15-08-2019,1.7,23.6,29.9,66.6,95.5,0,10.3,8,2019
Adilabad,Gudihatnoor,16-08-2019,1.5,24.4,32.7,57.8,90,0,12,8,2019
Adilabad,Gudihatnoor,17-08-2019,0,23.6,33.4,54.2,92,0,0.2,8,2019
Adilabad,Gudihatnoor,18-08-2019,0,23.9,33.8,51.5,92.4,0,0.9,8,2019
Adilabad,Gudihatnoor,19-08-2019,0,23.1,32.1,56.2,92,0,11.5,8,2019
Adilabad,Gudihatnoor,20-08-2019,0,24.2,33.5,54.7,87.5,0,1,8,2019
Adilabad,Gudihatnoor,21-08-2019,1.3,24.8,32.4,58.8,89.5,0,1.9,8,2019
Adilabad,Gudihatnoor,22-08-2019,0,24.3,30,68.5,86.1,0,2.6,8,2019
Adilabad,Gudihatnoor,23-08-2019,14.9,22.7,30.3,66.6,96.2,0,0.2,8,2019
Adilabad,Gudihatnoor,24-08-2019,2.2,23.9,27.1,76.1,89,0,15,8,2019
Adilabad,Gudihatnoor,25-08-2019,0,25,31.3,59.4,83.2,0,0.1,8,2019
Adilabad,Gudihatnoor,26-08-2019,0,24.1,27.7,81.5,93.1,0.2,2.3,8,2019
Adilabad,Gudihatnoor,27-08-2019,3.3,22.7,28.6,70.3,89.7,0,19.9,8,2019
Adilabad,Gudihatnoor,28-08-2019,0,22.3,31.2,56.8,93.5,0,4.1,8,2019
Adilabad,Gudihatnoor,29-08-2019,0,22.9,33.8,50.4,91.1,0,5.4,8,2019
Adilabad,Gudihatnoor,30-08-2019,0.9,24.7,34.5,54.2,92.9,0,1.8,8,2019
Adilabad,Gudihatnoor,31-08-2019,13.3,23.4,34.2,52.6,94.9,0,13.9,8,2019
Adilabad,Gudihatnoor,01-09-2019,0,23.9,32,64,89,0,0.1,9,2019
Adilabad,Gudihatnoor,02-09-2019,0,22.8,30,68,88,0,9.6,9,2019
Adilabad,Gudihatnoor,03-09-2019,8.2,23,27.1,74.7,94.1,0,10.3,9,2019
Adilabad,Gudihatnoor,04-09-2019,4.1,23.7,28.2,74.2,93.4,0,12.1,9,2019
Adilabad,Gudihatnoor,05-09-2019,2.3,23.7,25.9,85.1,95.8,0,12.4,9,2019
Adilabad,Gudihatnoor,06-09-2019,1.4,23.7,31.4,65.5,87.5,0,1.8,9,2019
Adilabad,Gudihatnoor,07-09-2019,6.1,23.1,26.8,80.2,91.1,0,15.3,9,2019
Adilabad,Gudihatnoor,08-09-2019,1.1,24.4,28.9,71.8,84.6,0,0.1,9,2019
Adilabad,Gudihatnoor,09-09-2019,0.5,24.1,29.1,71.8,91.9,0,10.9,9,2019
Adilabad,Adilabad Rural,01-07-2019,4.2,23.8,30.7,84.4,99.9,0,7.7,7,2019
Adilabad,Adilabad Rural,02-07-2019,0,24.6,30.7,76.9,99.9,0,1.1,7,2019
Adilabad,Adilabad Rural,03-07-2019,25.3,24.9,33.1,77.6,99.8,0,10.9,7,2019
Adilabad,Adilabad Rural,04-07-2019,4.3,24.9,32.3,76.9,99.9,0,19.6,7,2019
Adilabad,Adilabad Rural,05-07-2019,0.5,27.5,35.5,63.1,97.2,0,12,7,2019
Adilabad,Adilabad Rural,06-07-2019,12.3,24.9,32.6,70.9,99.9,0,10.5,7,2019
Adilabad,Adilabad Rural,07-07-2019,0.8,26.3,32.9,66.1,97.3,0,22.4,7,2019
Adilabad,Adilabad Rural,08-07-2019,1.8,26,33.1,70.9,97,0,11.1,7,2019
Adilabad,Adilabad Rural,09-07-2019,9.5,24.8,32.6,70.9,99.1,0,0.7,7,2019
Adilabad,Adilabad Rural,10-07-2019,17.8,24.9,33.2,64.7,99.5,0,13.9,7,2019
Adilabad,Adilabad Rural,11-07-2019,23,24.9,35.6,57.9,99.1,0,12.7,7,2019
Adilabad,Adilabad Rural,12-07-2019,13.3,24.9,33.1,77.2,97.6,0,2.7,7,2019
Adilabad,Adilabad Rural,13-07-2019,0,27.5,34.3,60,93.1,0,11.9,7,2019
Adilabad,Adilabad Rural,14-07-2019,0,27.5,35.4,55.4,85.1,0,13.7,7,2019
Adilabad,Adilabad Rural,15-07-2019,1.8,27.5,35.4,53.8,91.2,0,10.4,7,2019
Adilabad,Adilabad Rural,16-07-2019,0,27.5,38,47.1,79.8,0,17.8,7,2019
Adilabad,Adilabad Rural,17-07-2019,0,27.3,37.8,47.1,83.2,0,6.5,7,2019
Adilabad,Adilabad Rural,18-07-2019,0,27.5,37.8,47.3,83.3,0,15.5,7,2019
Adilabad,Adilabad Rural,19-07-2019,0.8,27.1,37.8,40.7,92,0,10.3,7,2019
Adilabad,Adilabad Rural,20-07-2019,0.8,27.5,37.5,49.2,90.8,0,2.1,7,2019
Adilabad,Adilabad Rural,21-07-2019,53.5,24.8,35.3,70.9,99.9,0,15.3,7,2019
Adilabad,Adilabad Rural,22-07-2019,0,27.3,35.5,63.5,93.5,0,6.3,7,2019
Adilabad,Adilabad Rural,23-07-2019,0,27.2,35.6,63.5,90.8,0,8.6,7,2019
Adilabad,Adilabad Rural,24-07-2019,0,27.5,37.3,55.7,83.8,0,2,7,2019
Adilabad,Adilabad Rural,25-07-2019,0,27.8,38,50.5,78.5,0,9.6,7,2019
Adilabad,Adilabad Rural,26-07-2019,11,24.5,34.9,63.1,99.9,0,11.9,7,2019
Adilabad,Adilabad Rural,27-07-2019,6.8,24.3,28.1,83.7,96.9,0,3.4,7,2019
Adilabad,Adilabad Rural,28-07-2019,21,24.8,29.6,76.7,98.5,0,11.2,7,2019
Adilabad,Adilabad Rural,29-07-2019,24.3,24.5,27.8,90.8,99.7,0,4.5,7,2019
Adilabad,Adilabad Rural,30-07-2019,101,22.8,27.1,96.9,99.8,0,13.2,7,2019
Adilabad,Adilabad Rural,31-07-2019,42.8,23.1,25.6,86,99.9,0,13.9,7,2019
Adilabad,Adilabad Rural,01-08-2019,4.8,24.6,30.4,79.2,98.9,0,1,8,2019
Adilabad,Adilabad Rural,02-08-2019,17.8,24.9,27.9,83.7,99.1,0,1.8,8,2019
Adilabad,Adilabad Rural,03-08-2019,16.3,24.9,28.2,90.4,99.6,0,15.1,8,2019
Adilabad,Adilabad Rural,04-08-2019,73,24.9,27.6,83,99.9,0,5,8,2019
Adilabad,Adilabad Rural,05-08-2019,0,26.7,32.5,71.6,90.8,0,14.6,8,2019
Adilabad,Adilabad Rural,06-08-2019,3,25.7,32.2,72.4,97.3,0,11.4,8,2019
Adilabad,Adilabad Rural,07-08-2019,3.8,24.9,27.9,85.1,97.1,0,13.8,8,2019
Adilabad,Adilabad Rural,08-08-2019,8.8,24.1,28.2,90.8,99.8,0,10.1,8,2019
Adilabad,Adilabad Rural,09-08-2019,34.2,22.4,26.3,82.6,99.2,0,14.9,8,2019
Adilabad,Adilabad Rural,10-08-2019,9.5,25.2,32.3,77,97.3,0,8.4,8,2019
Adilabad,Adilabad Rural,11-08-2019,0,24.9,34.8,69.2,90.9,0,9,8,2019
Adilabad,Adilabad Rural,12-08-2019,0,24.9,35.4,63.2,97.6,0,12.2,8,2019
Adilabad,Adilabad Rural,13-08-2019,16.3,24.9,32.7,71.6,99.9,0,15.5,8,2019
Adilabad,Adilabad Rural,14-08-2019,8,24.2,29.8,86.8,99.9,0,10.5,8,2019
Adilabad,Adilabad Rural,15-08-2019,11.3,24.9,32.4,78.3,99.9,0,12.2,8,2019
Adilabad,Adilabad Rural,16-08-2019,0,27.2,34.8,69.9,97.6,0,7.6,8,2019
Adilabad,Adilabad Rural,17-08-2019,0,24.9,32.6,63.1,99.2,0,0.2,8,2019
Adilabad,Adilabad Rural,18-08-2019,0,26,35.4,63.2,97.2,0,12.3,8,2019
Adilabad,Adilabad Rural,19-08-2019,0.5,24.9,33.3,66.6,99,0,10.8,8,2019
Adilabad,Adilabad Rural,20-08-2019,0,26.1,33.2,65.1,98.4,0,11.6,8,2019
Adilabad,Adilabad Rural,21-08-2019,0,24.9,32.6,65.4,99.9,0,16.1,8,2019
Adilabad,Adilabad Rural,22-08-2019,0,24.9,32.6,68.3,98.8,0,0.6,8,2019
Adilabad,Adilabad Rural,23-08-2019,10.3,24.9,32.7,76.9,99.6,0,0.3,8,2019
Adilabad,Adilabad Rural,24-08-2019,0.5,24.9,29.6,85.9,99.1,0,13.6,8,2019
Adilabad,Adilabad Rural,25-08-2019,0,24.9,33.2,69.1,97.8,0,3.7,8,2019
Adilabad,Adilabad Rural,26-08-2019,1.3,24.9,29.7,83.7,98.6,0,1.3,8,2019
Adilabad,Adilabad Rural,27-08-2019,0,24.7,30.3,76.9,96.9,0,3.6,8,2019
Adilabad,Adilabad Rural,28-08-2019,0,24.9,33.1,70.6,99.3,0,3.8,8,2019
Adilabad,Adilabad Rural,29-08-2019,0,24.9,35.4,63.1,96.9,0,16.6,8,2019
Adilabad,Adilabad Rural,30-08-2019,0,26.1,34.9,65.9,98.2,0,12.1,8,2019
Adilabad,Adilabad Rural,31-08-2019,6.5,25.3,32.6,60,99,0,0.1,8,2019
Adilabad,Adilabad Rural,01-09-2019,0,25.1,32.2,70,97.1,0,11.8,9,2019
Adilabad,Adilabad Rural,02-09-2019,0,24.9,32.9,77,93.4,0,0.1,9,2019
Adilabad,Adilabad Rural,03-09-2019,1.8,24.9,28,86,97,0,0.2,9,2019
Adilabad,Adilabad Rural,04-09-2019,8.3,24.3,30.5,78,99.9,0,9.6,9,2019
Adilabad,Adilabad Rural,05-09-2019,6,24.3,28.1,92.1,99.5,0,9.9,9,2019
Adilabad,Adilabad Rural,06-09-2019,1,24.9,32.6,74.7,97.6,0,12.8,9,2019
